coffee_name,roaster_name,roaster_location,coffee_origin,roast_level,agtron,est_price,review_date,overall_score,h1,s1,h2,s2,h3,s3,h4,s4,h5,s5,p1,p2,p3
Honduras Anaerobic Natural,Min Enjoy Cafe,"Taipei, Taiwan",Honduras,Light,64/84,NT $295/115 grams,March 2022,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Pungent, sweetly tart, fruity. Sweet-Tarts candy, hazelnut brittle, agave syrup, dried fennel, lily in aroma and cup. Tart-leaning structure with gentle acidity; very full, creamy mouthfeel. Finish consolidates to notes of fennel and hazelnut.",Notes: Comprised entirely of the Paraneima variety of Arabica and processed by the anaerobic natural method (fermentation of the whole fruit occurs in a hermetically sealed chamber). Min Cafe Enjoy is a Taipei-based nano-roaster. Visit www.facebook.com/minenjoycafe/photos/ for more information.,The Bottom Line: An experimentally processed Honduras with a complex cup that includes notes reminiscent of Sweet-Tarts candy.
Kenya Nyeri Jungle Estate Red Cherry SLD Anaerobic Natural,Vennel Coffee,"New Taipei City, Taiwan","Nyeri growing region, south-central Kenya",Medium-Light,57/77,NT $750/227 grams,March 2022,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Savory-sweet, deep-toned, juicy. Concord grape, mustard flower, dark chocolate, tangerine zest, cedar in aroma and cup. Savory-leaning structure with cola-like, phosphoric acidity; viscous, satiny mouthfeel. Flavor-saturated finish, long, chocolate-laden, fruity and spice-toned.","Notes: This Kenya coffee was processed by the anaerobic natural method (whole-fruit fermented in a hermetically sealed vessel). Vennel Coffee is a Taiwan-based specialty coffee roaster. For more information, visit www.vennelcoffee.com.tw. ","The Bottom Line: A strangely compelling anaerobic Kenya cup that takes both savory and sweet impulses to their extremes, and somehow manages to integrate them. "
Democratic Republic of Congo Mighty Peace Mapendo,Old Soul Co.,"Sacramento, California","Lake Kivu, Democratic Republic of Congo",Medium-Light,56/74,$20.00/12 ounces,March 2022,93,Aroma:,9,Acidity/Structure:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Deep, balanced, richly sweet. Pear, almond butter, marjoram, orange zest, cocoa nib in aroma and cup. Sweet-toned structure with citric acidity; crisp, satiny mouthfeel. Notes of orange zest and marjoram complicate a sweetly nut-toned finish.","Notes: Sourced in partnership with Mighty Peace Coffee, this washed-process DR Congo is produced by smallholding farmers, 40% of whom are women. Old Soul is a roastery, bakery and crafter of artisanal goods dedicated to quality in every form. Visit www.oldsoulco.com or call 916-443-7685 for more information.","The Bottom Line: An integrated, classic DR Congo cup with especially high-toned, balanced acidity."
Lugmapata Ecuador,JBC Coffee Roasters,"Madison, Wisconsin","Pallatanga, Chimborazo Province, Ecuador",Medium-Light,60/80,$18.00/8 ounces,March 2022,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Resonant, sweetly savory, multi-layered. Bing cherry, black sage, salted caramel, cedar, almond brittle in aroma and cup. Sweet-savory structure with balanced, bright acidity; full, syrupy smooth mouthfeel. Long, lingering, richly aromatic and complex finish.","Notes: Produced by Roberto Vasconez entirely of the Sidra variety of Arabica, and processed by the traditional washed method (fruit skin and flesh are removed from the beans before they are dried). JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","The Bottom Line: A harmonious, intricate Ecuador cup with leading notes of stone fruit, sage, almond and rich aromatic wood."
Red Sunset by Andres Cardona,Nostalgia Coffee Roasters,"San Diego, California","Santa Bárbara, Antioquia Department, Colombia",Medium-Light,55/73,$24.00/12 ounces,March 2022,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Elegant, gently fruit-forward. Black cherry, lychee, almond, marjoram, cedar in aroma and cup. Sweetly tart with high-toned acidity; plush, syrupy mouthfeel. The resonant finish is centered around notes of lychee and almond.","Notes: Produced by Andres Cardona at Villa Lucía Farm from trees of the Castillo and Colombia varieties of Arabica, and processed by the semi-washed or honey method (skins are removed but at least some of the sticky fruit flesh is allowed to dry on the beans). Nostalgia Coffee Roasters was founded by Taylor Fields in 2018 as a mobile café; it has since added specialty roasting and online sales of select fine coffees. Visit www.nostalgiacoffeeroasters.com for more information.","The Bottom Line: A pretty, delicate, confident honey-processed Colombia animated by both stone fruit and tropical fruit notes throughout."
Macarena Colombia,JBC Coffee Roasters,"Madison, Wisconsin","Piendamó, Cauca Department, Colombia",Medium-Light,60/78,$18.00/8 ounces,March 2022,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment:  Intensely aromatic; chocolaty and fruit-toned. Dark chocolate, framboise, molasses, sandalwood, gardenia in aroma and cup. Richly sweet structure with winy acidity; very full, satiny mouthfeel. The finish leads with notes of dark chocolate and framboise, quieting to sandalwood-toned molasses in the long.","Notes: Produced by Wilton Benitez entirely of the Tabi variety of Arabica, and processed by a proprietary double-anaerobic method (fruit is fermented with limited oxygen). JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","The Bottom Line: An aromatically nuanced Colombia cup, deep-toned and complex, processed by an experimental method."
Haraaz Red Yemen,JBC Coffee Roasters,"Madison, Wisconsin","Al Mashtal ul Burhani, Yemen",Medium-Light,58/78,$25.00/8 ounces,March 2022,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Richly spice-toned, fruit-forward. Goji berry, amber, dried ginger, cashew, freesia-like flowers in aroma and cup. Sweet in structure with high-toned acidity; plush, syrupy mouthfeel. The flavor-saturated finish consolidates to notes of goji berry and amber.","Notes: Produced by Ahmed Shabbir Husein al Obaraat from trees of traditional Yemeni varieties of Arabica, and processed by the natural method (dried in the whole fruit). JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","The Bottom Line:  An intoxicatingly spice-toned cup — warming, resonant, rich."
Nicaragua Sabino Maria,Nostalgia Coffee Roasters,"San Diego, California","Jinotega Department, Nicaragua",Medium-Light,58/78,$21.00/12 ounces,March 2022,93,Aroma:,9,Acidity/Structure:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Crisply sweet, cocoa-toned. Cocoa nib, red plum, maple syrup, fresh-cut oak, lemon-thyme in aroma and cup. Sweet structure with bright, juicy acidity; smooth, satiny mouthfeel. Finish consolidates to notes of maple syrup and cocoa nib.","Notes: Produced by Sabino and Maria Jesus of Finca La Fuente from trees of the Red Catuaí, Caturra and Caturra Estrella varieties of Arabica, and processed by the washed method. Nostalgia Coffee Roasters was founded by Taylor Fields in 2018 as a mobile café; it has since added specialty roasting and online sales of select fine coffees. Visit www.nostalgiacoffeeroasters.com for more information.","The Bottom Line: An impressively balanced, bright Nicaragua cup with sweet herb undertones."
Twisted V.7 Espresso,JBC Coffee Roasters,"Madison, Wisconsin",Central America; South America; Ethiopia,Medium-Light,52/74,$17.00/12 ounces,March 2022,93,Aroma:,9,Body:,8							,Flavor:,9,Aftertaste:,8,With Milk:,9,"Blind Assessment: Evaluated as espresso. Pistachio, tea rose, baking chocolate, fresh-cut fir, dried plum in aroma and small cup. Crisp, satiny mouthfeel; sweetly nut-toned, chocolaty finish. In three parts milk, both chocolate and nut tones are amplified, while spice-toned florals persist.","Notes: A blend of coffees from South America, Central America and Africa, all wet-processed (fruit skin and flesh are removed from the beans before they are dried). Roasted for espresso. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","The Bottom Line: A very appealing and affordable espresso blend animated by rich floral, chocolate and nut tones. Especially vibrant in cappuccino-scaled milk."
Kaori Espresso Blend,Treeman Coffee,"Zhuwei, Taiwan",Ethiopia,Medium-Light,56/74,NT $250/200 grams,March 2022,92,Aroma:,8,Body:,9							,Flavor:,8,Aftertaste:,8,With Milk:,9,"Blind Assessment: Evaluated as espresso. Fruit-forward, chocolaty. Dark chocolate, black cherry, lily, molasses, cedar in aroma and small cup. Very syrupy mouthfeel; crisp, chocolaty finish. In three parts milk, dark chocolate notes take center stage, supported by notes of black cherry and lily.","Notes: A blend of two coffees, a washed Ethiopia and a natural-processed Ethiopia, roasted for espresso applications. Treeman Coffee is a Taiwan-based specialty coffee roaster. Visit www.treeman.tw for more information.","The Bottom Line: A balanced, deep-toned, fruit-forward Ethiopia espresso."
Chokoreeto Espresso Blend,Treeman Coffee,"Zhuwei, Taiwan",Costa Rica; Ethiopia,Medium-Light,56/74,NT $350/200 grams,March 2022,92,Aroma:,9,Body:,8							,Flavor:,9,Aftertaste:,8,With Milk:,8,"Blind Assessment: Evaluated as espresso. Chocolaty, gently bittersweet. Pomegranate, baking chocolate, black walnut, clove, fresh-cut fir in aroma and small cup. Delicate, smooth mouthfeel; chocolaty, nut-toned finish. In three parts milk, crisp chocolate is amplified and nut tones deepen. ","Notes: A blend of two coffees, a washed-process Costa Rica and a natural-process Ethiopia, roasted for espresso applications. Treeman Coffee is a Taiwan-based specialty coffee roaster. Visit www.treeman.tw for more information.",The Bottom Line: An easygoing espresso blend with a chocolate throughline and crisp nut and warm spice tones.
El Salvador Anarquia Pacamara,Tipico Coffee,"Buffalo, New York","Apaneca, El Salvador",Light,60/82,$22.00/12 ounces,March 2022,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Deep-toned, richly sweet-savory. Pomegranate, toffee, shiitake mushroom, dark chocolate, marjoram in aroma and cup. Sweetly savory structure with balanced, bright acidity; plush, syrupy mouthfeel. The resonant finish consolidates to notes of pomegranate and dark chocolate with a hint of shiitake mushroom.","Notes: Produced by Alejandro Valiente of Finca Anarquia entirely of the big-beaned Pacamara variety of Arabica, and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Tipico Coffee is a café and specialty coffee roaster based in Buffalo, New York. Visit www.tipicocoffee.com for more information.","The Bottom Line: A complex, nuanced, multi-layered El Salvador Pacamara cup, equal parts sweet and savory."
Tanzania Peaberry,Chaos Coffee Company,"Bayboro, North Carolina",Tanzania,Medium-Light,56/72,$14.50/12 ounces,March 2022,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Vibrantly sweet, richly savory. Toffee, black currant, sandalwood, pink grapefruit zest, gardenia in aroma and cup. Sweet-toned with brisk acidity; full, syrupy- smooth mouthfeel. The finish is evocative of toffee and sandalwood with undertones of pink grapefruit zest.","Notes: This sample consists entirely of peaberries, a kind of bean that results when the coffee fruit develops a single, oval bean rather than the usual pair of flat-sided beans. Peaberries produce a somewhat different cup than normal beans from the same crop, from which they may or may not be separated during grading. Tanzania is particularly associated with its peaberry grades. Chaos Coffee Co. is based in Bayboro, North Carolina and offers artisan-roasted specialty coffee. Visit www.chaoscoffeeco.shop for more information.","The Bottom Line: A complex, deep-toned, floral Tanzania cup, at a very attractive price."
Ethiopia Karamo Natural,Tipico Coffee,"Buffalo, New York","Sidamo (also Sidama) growing region, south-central Ethiopia",Medium-Light,58/76,$17.75/12 ounces,March 2022,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Gently sweet-tart, citrus-toned. Cocoa nib, tangerine, lilac, mango, cedar in aroma and cup. Richly sweet structure with brisk acidity; full, syrupy mouthfeel. The quietly tart finish consolidates to cocoa-toned mango and cedar.","Notes: Produced by Nigusse Gemeda Mude from trees of local heirloom varieties of Arabica, and processed by the natural method (dried in the whole fruit). Tipico Coffee is a café and specialty coffee roaster based in Buffalo, New York. Visit www.tipicocoffee.com for more information.","The Bottom Line: A tropical-leaning natural-processed Ethiopia cup driven by high-toned fruit and deep floral tones, with a cocoa nib throughline."
