coffee_name,roaster_name,roaster_location,coffee_origin,roast_level,agtron,est_price,review_date,overall_score,h1,s1,h2,s2,h3,s3,h4,s4,h5,s5,p1,p2,p3
Ethiopia Sidamo Bokasso Coop,Compelling & Rich,"Beverly Hills, California","Sidamo (also Sidama) growing region, southern Ethiopia.",Medium-Light,56/71,$10.00/8 ounces,May 2014,91,Aroma:,9,Acidity:,8,Body:,8,Flavor:,9,Aftertaste:,7,"Blind Assessment: Balanced, sweetly crisp. Caramel, hazelnut, strawberry, roasted cacao nib in aroma and cup, where a giddy lilac-like floral note emerges. Delicately lush acidity; light though silky mouthfeel. The cacao note in particular carries into a rich, drying finish.","Notes: Sidamo (also Sidama) is a coffee-growing region in southern Ethiopia that produces distinctive coffees from traditional varieties of Arabica long grown in the region. Sidamo coffees like this one processed by the wet or washed method (fruit skin and pulp are removed before drying) typically express considerable aromatic complexity and intensity with a particular emphasis on floral notes. Like virtually all Ethiopia coffees, this coffee is produced by villagers on small, garden plots interplanted with food and other subsistence crops. Compelling & Rich is uncompromisingly dedicated to offering only small lots of selectively sourced fine single-origin coffees freshly roasted. Visit www.compellingrich.com or call 818-835-5135 for more information.","Who Should Drink It: A quietly crisp version of the southern Ethiopia cup, with the floral, citrus and cacao notes expressed with classic subtlety."
Bali Kintamani,Magnolia Coffee,"Charlotte, North Carolina","Central Bali, Indonesia",Medium-Light,59/78,$13.99/12 ounces,May 2014,91,Aroma:,9,Acidity:,7,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Deep, sweet, richly fermenty. Blueberry and blackberry, dark chocolate, Bourbon whisky and carnal, sweetly heavy floral notes in aroma and cup. Round, backgrounded acidity; heavy mouthfeel. The finish is richly resonant with an edgy overripe fruit.","Notes: Produced in the central highlands of the colorful island of Bali, this is a dry-processed or ""natural"" coffee, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wet-processed or ""washed"" coffees. Magnolia Coffee is a Charlotte, North Carolina based boutique roaster whose motto is “Artisan roasted, truly delicious, socially conscious.” Magnolia particularly emphasizes community engagement through its Local Beans for Local Good programs.Visit www.magnoliacoffeeco.com or call 704-651-7726 for more information.","Who Should Drink It: Lovers of the flamboyantly fruit-and-spirits style of dried-in-the-fruit coffee, intoxicating and complex, dusk in a tropical forest. Not for coffee purists."
Rwanda Bufcafe,Highwire Coffee Roasters,"Emeryville, California","Nyamagabe region, Rwanda.",Medium,52/68,$18.00/16 ounces,May 2014,92,Aroma:,9,Acidity:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Deep, pungent, complexly chocolate-toned. Dark chocolate, hazelnut, apricot, hints of night-blooming flowers and black currant in aroma and cup. Tart, richly brisk acidity; syrupy, lively mouthfeel. Chocolate and flowers in particular carry into a richly drying finish.","Notes: Rwanda's tremendous potential as fine coffee producer has only come to fruition over the past four to five years owing to generous support from international aid agencies, the specialty coffee community and the industry of its growers. This coffee is produced entirely from trees of the heirloom Bourbon variety of Arabica. Epiphanie Mukashyaka established the now famous Bufcafe washing station or wet mill following the Rwandan genocide and the loss of most of her family. She and her son now operate two wet mills and a dry mill in the area. Highwire Coffee Roasters is a small-batch coffee roaster located in Emeryville, California. Established in 2011, Highwire pursues the straightforward goal of sharing the coffees it loves with the community. Visit www.highwirecoffee.com or call 510-420-0473 for more information.","Who Should Drink It: A hint of the elegant dry berry character animating Kenya coffee complicates this deeper, more chocolaty version of the Kenya coffee idea."
Rwanda Karongi Gitesi,Papa Lin's Coffee Roasting,"Yorktown Heights, New York","Kirambo, Karongi District, Rwanda.",Medium,50/66,$16.00/12 ounces,May 2014,93,Aroma:,9,Acidity:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Subtle, deep, complex. Honey, honeysuckle-like flowers, crisp red currant, hints of pistachio and clove in aroma and cup. Lush, round acidity; lively, syrupy mouthfeel. Honey and flowers saturate a mildly drying finish.","Notes: From trees of the heirloom Bourbon variety and processed at prize-winning Gitesi mill. Rwanda's impressive potential as fine coffee producer has come to fruition over the past decade owing to the industry of its growers, generous support from international aid agencies, and the commitment of North American specialty coffee roasters. Papa Lin's Coffee Roasting is a “nano” roaster located in Yorktown Heights, New York, that focuses on carefully sourced, extremely high-quality specialty coffees that are custom-roasted to the preference of every customer. Visit www.papalins.com for more information.","Who Should Drink It: Complete in structure and exotic in detail: honey and spice in a lush, syrupy-bodied cup."
Rwanda Gitesi,Orazure Hand Roasted Coffee,"Woodlands, Texas","Karongi District, western Rwanda.",Medium-Light,56/77,$14.50/12 ounces,May 2014,93,Aroma:,9,Acidity:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Brisk but juicy. Grapefruit, lush flowers, honey, sweet squash in aroma and cup. Richly tart acidity; light but plush mouthfeel. Flavor consolidates but persists in a long, crisp finish.","Notes: From trees of the heirloom Bourbon variety and processed at prize-winning Gitesi mill. Orazure (The Blue Hour) is a personalized, quality-focused artisanal coffee roaster near Houston, Texas.  Visit www.orazure.com or call 281-961-2766 for more information.","Who Should Drink It: Unusual and attractive profile, with a bracing grapefruity brightness enveloped in honey and flowers."
Rwanda Lake Kivu Kabirizi FTO,Namusairo Coffee,"Seoul, South Korea","Nyamyumba region, Rwanda.",Medium-Light,58/81,"KRW 32,000/500 grams",May 2014,93,Aroma:,9,Acidity:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Rich, syrupy, lush. Honey, gardenia-like flowers, Concord grape, carob in aroma and cup. Bright, juicy acidity; full, syrupy mouthfeel. Grape and carob carry into a simplifying but long, ringing finish.","Notes: This coffee is certified organically grown and Fair Trade certified, meaning it was purchased from the small-holding farmers of the COOPAC Cooperative at a ""fair"" or economically sustainable price. Produced from trees of the Central African Mayaguez strain of the heirloom Bourbon variety of Arabica. Rwanda's impressive potential as fine coffee producer has come to fruition over the past decade owing to the industry of its growers, generous support from international aid agencies, and the commitment of North American specialty coffee roasters. Namusairo is a boutique café and artisan roaster founded in Seoul, South Korea in 2002. Visit www.namusairo.com for more information.","Who Should Drink It: Rounded power in a juicy, big-bodied cup with subtly original aromatics."
Rwanda Karongi Gitesi,GivCOFFEE,"Torrington, Connecticut","Kirambo, Karongi District, Rwanda.",Medium,50/63,$14.50/12 ounces,May 2014,93,Aroma:,9,Acidity:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Deeply sweet and chocolaty with a savory edge. Honey, chocolate, lilac, mulberry in aroma and cup. Delicately brisk acidity; syrupy mouthfeel. Chocolate and honey in particular saturate a crisp, rich finish.","Notes: From trees of the heirloom Bourbon variety and processed at prize-winning Gitesi mill. Rwanda's impressive potential as fine coffee producer has come to fruition over the past decade owing to the industry of its growers, generous support from international aid agencies, and the commitment of North American specialty coffee roasters. GivCOFFEE is dedicated to three goals: to provide quality coffee, to provide a fair price to farmers, and to give back to those in need. GivCOFFEE donates two dollars of every retail bag sold. Visit www.givcoffee.com or call 860-874-5301 for more information.","Who Should Drink It: Those who enjoy their chocolate with complications, both savory and floral."
Rwanda Cotecaga Bourbon,Four Barrel Coffee,"San Francisco, California","Nyamasheke region, Rwanda.",Light,62/82,$17.00/12 ounces,May 2014,93,Aroma:,9,Acidity:,8,Body:,8,Flavor:,9,Aftertaste:,9,"Blind Assessment: Big, roundly pungent, complete. Honey, grape, complex flowers (honeysuckle, lavender), candied orange in aroma and cup. Richly intense acidity; syrupy, lively mouthfeel. Grape and lavender notes in particular resonate in a very deep, long finish.","Notes: From trees of the heirloom Bourbon variety and processed at the distinguished Cotecaga mill, which serves over 1,700 members. Rwanda's impressive potential as fine coffee producer has come to fruition over the past decade owing to the industry of its growers, generous support from international aid agencies, and the commitment of North American specialty coffee roasters. Four Barrel is a café located in San Francisco's Mission District with an in-house roasting facility. It is owned by Ritual Coffee Roasters co-founder Jeremy Tooker. Visit www.fourbarrelcoffee.com or call 415-252-0800 for more information.","Who Should Drink It: Those who enjoy big-bodied, richly acidy coffees with resonantly original aromatics, grapey and complexly floral."
Rwanda Kirezi,Blue Bottle Coffee,"Oakland, California","Nyanza region, Rwanda.",Light,67/89,$22.00/16 ounces,May 2014,93,Aroma:,9,Acidity:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Savory nut and sweet honey notes together suggest an almost halvah-like richness, with complications of fresh-cut cedar and roasted cacao nib. Sweetly brisk, buoyant acidity; lively, silky mouthfeel. Drying though deeply flavor-saturated finish.","Notes: The Kirezi cooperative was founded in 2009 with six members. It has now grown to over four hundred members with a full washing station and improved equipment. Rwanda's impressive potential as fine coffee producer has come to fruition over the past decade owing to the industry of its growers, generous support from international aid agencies, and the commitment of North American specialty coffee roasters. Blue Bottle Coffee started as the quintessential boutique coffee business: a micro-roasting operation in Oakland housed inside a space about as large as a suburban walk-in closet and a single retail location in San Francisco. Since its founding Blue Bottle has attracted a strong following in the San Francisco Bay Area and beyond, and now operates two roasting locations: one in Oakland, California and another in Brooklyn, New York. Visit www.bluebottlecoffee.com or call 510-653-3394 for more information.","Who Should Drink It: Lovers of originality, in this case driven by paradox: crisply savory nut enveloped in honey-and-floral sweetness."
Kenya Nyeri Tambaya AA,ChacolaTAY,"Taichung City, Taiwan","Nyeri growing region, south-central Kenya.",Medium-Light,55/72,TWD $450/100 grams,April 2014,95,Aroma:,9,Acidity:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Deep, sweetly and richly bright. Honeysuckle, mulberry, black sage, a crisp hint of roasted cacao nib in aroma and cup. Brisk, delicately lively acidity; silky/syrupy mouthfeel. Flavor consolidates but persists in a rich, resonant finish.","Notes: This exceptional coffee was selected as the #26 coffee in the Coffee Review Top 30 Coffees of 2014.Produced by the Tambaya wet mill member of the Rumukia Farmer’s Co-op Society, from trees of the admired SL28 and SL34 varieties. ChacolaTAY is a Taiwanese small-batch roaster aiming to maximize cup character of elite green coffees through flexible, precise artisan roasting. Visit http://chacolatay.com or call 886-935-730422 for more information.","Who Should Drink It: Deep, ringing version of the celebrated Kenya profile, distinguished in particular by intense dry berry and savory-sweet floral notes."
