coffee_name,roaster_name,roaster_location,coffee_origin,roast_level,agtron,est_price,review_date,overall_score,h1,s1,h2,s2,h3,s3,h4,s4,h5,s5,p1,p2,p3
Natural Ka’u Maragogipe,Big Island Coffee Roasters,"Mountain View, Hawai’i","Ka’u growing region, Big Island of Hawai’i",Medium-Light,62/78,$19.00/4 ounces,December 2021,94,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Richly sweet-savory. Caramel, guava, rose hips, hop flowers, pink peppercorn in aroma and cup. Balanced, bittersweet structure with sweetly brisk acidity; plush, syrupy mouthfeel. Spice-toned finish consolidates to notes of pink peppercorn and caramel.","Notes: Produced in Ka’u from trees of the big-beaned Maragogipe (also spelled Maragogype), Pacamara and Maracaturra varieties of Arabica and processed by the natural method (dried in the whole fruit). Big Island Coffee is an award-winning coffee roaster operated with hands-on passion by Kelleigh Stewart and Brandon von Damitz. Visit www.bigislandcoffeeroasters.com for more information.","The Bottom Line: A delicately complex Ka’u cup comprised of three big-beaned varieties of Arabica, mainly the rare Maragogipe — rich-toned, sweetly savory with tropical fruit notes."
Costa Rica Volcan Azul San Isidro Red Honey,PT’s Coffee Roasting Co.,"Topeka, Kansas","Poás Volcano region, Alajuela Province, Costa Rica",Medium-Light,58/76,$22.00/12 ounces,December 2021,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Brightly sweet-tart; juicy and complex. Goji berry, dark chocolate, nutmeg, dark caramel, gardenia in aroma and cup. Sweetly tart structure with winy acidity;
very full, creamy mouthfeel. Long, lingering fruit-forward finish with deep chocolate undertones.","Notes: Produced By Alejo Khale Castroat of Volcan Azul entirely from trees of the San Isidro (Sarchimor) variety of Arabica, and processed by the red honey method, in which the skins are removed from the fruit but the fruit flesh is allowed to dry on the beans. Roasted at PT’s Coffee, where the motto is “without the love, it’s just coffee.” Visit www.ptscoffee.com or call 888-678-JAVA for more information.","The Bottom Line: A rich-toned, multi-layered red honey from Costa Rica: bright, deep, juicy, high-toned."
Ethiopia Demeka Becha,Red Rooster Coffee Roaster,"Floyd, Virginia","Bona Zuria, Sidama Region, Ethiopia",Medium-Light,60/78,$21.99/12 ounces,December 2021,96,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,10,Aftertaste:,9,"Blind Assessment: Richly sweet, delicately tart, very complex. Bergamot, star jasmine, pluot, cocoa nib, marjoram in aroma and cup. Brightly sweet structure with juicy acidity;
crisp, syrupy mouthfeel. Resonant, long, lingering finish.","Notes: Produced by smallholding farmers around the Demeka Becha washing station from trees of heirloom varieties of Arabica, and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Established in 2010, Red Rooster is an organic-certified micro-roaster focusing on socially conscious, high-quality coffee. Visit redroostercoffee.com or call 540-745-7338 for more information.","The Bottom Line: An elegant, balanced, classic washed Ethiopia cup that encourages meditation on its paradoxes: both juicy and deep, spicy and sweet, complex and inviting."
Sweet Holiday Blend,Red Rooster Coffee Roaster,"Floyd, Virginia",Colombia; Guatemala; Costa Rica; Ethiopia,Medium-Light,58/76,$20.99/12 ounces,December 2021,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Deeply sweet, richly fruit-forward. Dark chocolate, tangerine zest, candied hazelnut, fresh-cut fir, cinnamon in aroma and cup. Crisply sweet structure with
winy acidity; plush, satiny-smooth mouthfeel. Finish consolidates around notes of dark chocolate and tangerine zest.","Notes: A blend of washed and natural-processed coffees from Colombia, Guatemala, Costa Rica and Ethiopia. Established in 2010, Red Rooster is an organic-certified micro-roaster focusing on socially conscious, high-quality coffee. Visit redroostercoffee.com or call 540-745-7338 for more information.","The Bottom Line: This sweet-toned holiday blend nails the winter theme with notes of dark chocolate, sweet citrus and baking spices."
Ethiopia Washed Sidama Bensa Bombe,Kakalove Cafe,"Chiya-Yi, Taiwan","Sidama Region, Ethiopia",Light,60/82,NT $375/8 ounces,December 2021,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Delicately sweet-tart, rich-toned. Dried apricot, dark chocolate, cashew butter, plumeria, pink grapefruit zest in aroma and cup. Sweet structure with tart, juicy
acidity; full, syrupy-smooth mouthfeel. The chocolaty finish centers around notes of plumeria and pink grapefruit zest.",Notes: Southern Ethiopia coffees like this one are largely produced from distinctive indigenous Ethiopia landrace varieties of Arabica long grown in the region. Processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Kakalove Cafe is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.,"The Bottom Line: A multi-layered floral-toned Ethiopia cup redolent with stone fruit, dark chocolate and a hint of sweet citrus zest."
Panama Abu Geisha Lot 6,Willoughby's Coffee & Tea,Branford Connecticut,"Cañas Verdes, Boquete growing region, Panama",Medium-Light,58/80,$75.00/12 ounces,December 2021,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Deeply aromatic, complex. Dried mulberry, dark chocolate, almond butter, lilac, pink grapefruit zest in aroma and cup. Sweet-tart structure with bright, lively
acidity; satiny-smooth mouthfeel. Chocolaty and floral-toned finish with undertones of almond and pink grapefruit zest.","Notes: Produced by Josel Luttrell of Abu Coffee Plantations entirely of the Geisha variety of Arabica, and processed by the natural method (dried in the whole fruit). Willoughby’s Coffee & Tea is a pioneer specialty coffee roaster established in the early 1980s that has gracefully and successfully moved with the times and now offers a menu of extremely refined small-lot, single-origin coffees. Visit www.willoughbyscoffee.com or call 800-388-8400 for more information.","The Bottom Line: A deep, inviting natural-processed Panama Geisha cup with rich chocolate and dried berry notes and a floral throughline."
Panama Finca Mi Finquita Geisha Afrodita Natural,Kakalove Cafe,"Chiya-Yi, Taiwan","Tierras Altas, Chiriquí Province, Panama",Medium-Light,59/81,NT $1250/4 ounces,December 2021,96,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,10,Aftertaste:,9,"Blind Assessment: High-toned, elegantly floral, intricately balanced. Concord grape, frankincense, aromatic orchid, candy cap mushroom, cocoa nib in aroma and cup. Deeply
sweet-savory structure with bright, juicy acidity; plush, syrupy mouthfeel. The resonant, flavor-saturated finish goes on and on.","Notes: Produced at Finca Mi Finquita, Panama, entirely of the Geisha variety of Arabica, and processed by the natural method (dried in the whole fruit). Kakalove Cafe is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.",The Bottom Line: A distinctively composed fruit- and flower-bomb with an umami undercurrent.
Panama El Burro Estate Natural Gesha,Kakalove Cafe,"Chiya-Yi, Taiwan","Potrerillo Arriba, Boquete, Panama",Medium-Light,58/77,"NT $1,400/4 ounces",December 2021,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Delicate, deeply sweet, complexly layered. Passion fruit, wild honey, lilac, macadamia nut, tangerine zest in aroma and cup. Balanced, sweet-tart structure with juicy acidity; crisp, satiny-smooth mouthfeel. The richly cocoa-toned finish is alive with tropical fruit and rich aromatic wood notes.","Notes: El Burro Estate is an award-winning coffee farm owned by the Lamastus family in Panama’s famous Boquete growing region. With its bold, boat-shaped beans and distinctive floral and crisply cacao-toned cup, the Gesha (also Geisha) variety of Arabica continues to produce some of the world’s most unique coffees. This is a natural-processed version (dried in the whole fruit). Kakalove Cafe is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.","The Bottom Line: A vibrant natural-processed Geisha that leads with tropical fruit and sweet-spicy floral notes layered with wild honey and creamy macadamia nut and earthy
undertones."
Panama La Viuda Natural Geisha 4 Hermanos,Kakalove Cafe,"Chiya-Yi, Taiwan","Jurutungo, Renacimiento, Panama",Light,60/84,"NT $1,000/4 ounces",December 2021,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Crisply sweet, fruit-forward, spice-toned. Peach, star jasmine, cocoa nib, myrrh, maple syrup in aroma and cup. Sweetly tart structure with juicy, vibrant acidity;
buoyant, silky-smooth mouthfeel. The resonant finish centered around nectarine and cocoa nib, with resiny myrrh-like undertones.","Notes: Produced at La Viuda Farm entirely of the Geisha variety of Arabica, and processed by the natural method (dried in the whole fruit). Kakalove Cafe is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee.  Visit www.kakalovecafe.com.tw or email [email protected] for more information.","The Bottom Line: A subtly nuanced coffee centered around notes of stone fruit, cocoa nib, and resinous aromatic wood with a levitatingly silky mouthfeel."
Philippines Sitio Belis,Paradise Roasters,"Minneapolis, Minnesota","Benguet, Philippines",Medium-Light,60/78,$20.00/6 ounces,November 2021,93,Aroma:,9,Acidity/Structure:,9,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Delicately tropical. Lychee, ginger blossom, cocoa nib, amber, agave syrup in aroma and cup. Sweet, lively structure with juicy acidity; crisp, silky mouthfeel.
Cocoa-toned finish, supported by notes of amber and agave.","Notes: Produced by Kalsada Coffee, from trees of the Typica and Bourbon varieties of Arabica, and processed by the anaerobic washed method (fermentation occurs in a hermetically sealed vessel). Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. Paradise prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","The Bottom Line: An intriguing washed anaerobic cup from the Philippines, reflecting a growing specialty coffee trend in that country. Complex, juicy, tropical."
Colombia Huila Finca Monteblanco Rodrigo Sanchez,Plat Coffee Roastery,"Hong Kong, China","Palestina, Huila, Colombia",Medium-Light,58/78,NA,November 2021,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Deep-toned, integrated. Bosc pear, almond butter, dark chocolate, myrrh, maple syrup in aroma and cup. Sweet structure with gently bright acidity; plush,
syrupy mouthfeel. The finish consolidates to notes of pear, almond, and dark chocolate.","Notes: Produced by Rodrigo Sanchez of Finca Monteblanco entirely of the Pink Bourbon variety of Arabica, and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Plat Coffee is a specialty roaster and café in Hong Kong. For more information, visit www.platcoffee.com.",The Bottom Line: Chocolate and crisp fruit lead in this classic washed Colombia cup from the rare Colombia Pink Bourbon variety.
Ninety Plus Panama Gesha Estate MS Joseph Brodsky 2307,Plat Coffee Roastery,"Hong Kong, China","Chiriqui Province, far western Panama",Medium-Light,58/82,$280.00/70 grams; $200.00/50 grams,November 2021,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Elegantly fruit-toned, juicy-sweet. Passion fruit, mango, sandalwood, rhododendron, cocoa nib in aroma and cup. Confidently sweet-tart structure with balanced acidity; plush, medium-bodied mouthfeel. Resonant, long, harmonious finish.","Notes: Produced by Joseph Brodsky of Ninety Plus Estates entirely of the Gesha variety of Arabica, and processed by a proprietary method the producer refers to as “Jose Alfred’s Innovation.” Plat Coffee is a specialty roaster and café in Hong Kong. For more information, visit www.platcoffee.com.","The Bottom Line: A distinctively composed Panama Gesha cup that expresses balance and finesse, as well as restrained power with its fruit and floral dance."
Ethiopia Bedessa,Jaunt Coffee Roasters,"San Diego, California","Guji Zone, southern Ethiopia",Medium-Light,60/76,$25.00/12 ounces,November 2021,92,Aroma:,9,Acidity/Structure:,9,Body:,8,Flavor:,9,Aftertaste:,7,"Blind Assessment: Delicately sweet-tart. Cocoa nib, green plum, hazelnut, lavender, fresh-cut fir in aroma and cup. Crisply sweet structure with bright, citrusy acidity; velvety
mouthfeel. Gently drying finish with notes of hazelnut and fresh-cut fir.",Notes: Southern Ethiopia coffees like this one are produced from traditional Ethiopian varieties of Arabica long grown in the region. Processed by the natural method (dried in the whole fruit). Jaunt Coffee Roasters is a San Diego-based roaster and café with an extensive coffee and food menu. Visit www.jauntcoffee.com for more information.,The Bottom Line: An easygoing light-roasted natural-processed Ethiopia with especially lively acidity.
